Date,Time,Temperature,메인압력,빌렛길이,콘테이너온도 앞쪽,콘테이너온도 뒷쪽,생산카운터,현재속도,압출종료 위치,Mold1,Mold2,Mold3,Mold4,Mold5,Mold6,Billet_Temp,At_Pre,At_Temp,DIE_ID,Billet_CycleID
2026-01-19,08:53:59.748,420.5,159.1,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:00.027,420.3,159.1,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:00.279,420.4,159.0,0.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:00.503,420.2,159.0,0.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:00.754,420.2,159.0,0.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:01.009,420.2,159.1,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:01.250,420.5,159.0,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:01.508,420.6,159.0,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:01.746,420.9,158.9,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:01.992,421.2,158.9,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:02.243,421.4,158.9,0.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:02.499,421.6,158.9,0.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:02.722,421.7,158.9,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:03.164,421.7,158.9,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:03.495,421.4,158.9,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:03.733,421.2,158.9,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,312.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:03.963,421.3,158.9,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:04.192,421.4,158.8,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:04.433,421.4,158.8,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:04.672,420.9,158.9,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:04.900,421.0,158.8,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:05.145,421.3,158.8,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:05.371,421.2,158.8,0.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:05.614,421.3,158.8,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:05.867,421.7,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:06.152,421.8,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,498.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:06.413,421.7,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:06.670,421.8,158.6,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:06.929,421.9,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:07.178,421.6,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:07.422,421.8,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:07.812,421.6,158.6,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:08.090,421.8,158.6,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:08.336,421.9,158.6,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:08.572,421.8,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:08.822,421.8,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:09.049,421.9,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:09.475,421.9,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:09.720,422.1,158.4,600.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:09.954,422.3,158.4,600.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:10.178,422.4,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:10.434,422.4,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:10.666,422.8,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:11.274,423.2,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:11.599,423.0,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:11.961,423.1,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:12.212,423.2,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:12.446,423.1,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:12.710,422.5,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:12.975,422.8,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:13.240,422.6,158.3,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:13.491,422.5,158.3,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:13.719,422.4,158.3,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:13.940,422.8,158.3,600.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:14.168,422.2,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:14.393,421.8,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:14.629,422.1,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:14.980,422.2,158.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.6,19.8,20260119_03,3
2026-01-19,08:54:15.243,421.9,158.4,600.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:15.473,421.7,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:15.725,421.8,158.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,311.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:16.160,422.7,158.6,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:16.403,422.7,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:16.642,422.5,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:16.891,422.1,158.7,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:17.255,421.8,158.8,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:17.749,422.0,158.9,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:18.014,422.1,158.9,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:18.227,422.2,159.0,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:18.460,422.0,159.0,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,507.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:18.687,422.4,159.0,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:18.911,422.3,159.1,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:19.177,422.3,159.2,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:19.523,422.4,159.2,600.0,373.0,375.0,3,1.1,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:19.858,422.4,159.4,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:20.177,422.1,159.5,600.0,373.0,375.0,3,1.2,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,3
2026-01-19,08:54:24.225,419.2,0.0,600.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,
2026-01-19,08:54:24.450,418.6,0.0,600.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,
2026-01-19,08:54:24.672,418.4,0.0,600.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,
2026-01-19,08:54:24.898,417.9,0.0,600.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,
2026-01-19,08:54:25.121,418.3,0.0,600.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,
2026-01-19,08:54:25.345,418.1,0.0,600.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,310.0,21.7,19.8,20260119_03,
2026-01-19,08:54:46.162,400.6,0.0,0.0,373.0,375.0,4,0.0,1015.0,,,,,,,,,,20260119_03,
2026-01-19,08:54:46.406,400.1,0.0,0.0,373.0,375.0,4,0.0,1015.0,,,,,,,,,,20260119_03,
2026-01-19,08:54:46.669,399.9,0.3,0.0,373.0,375.0,4,0.0,1015.0,,,,,,,,,,20260119_03,
2026-01-19,08:54:46.997,399.5,0.0,0.0,373.0,375.0,4,0.0,1015.0,,,,,,,,,,20260119_03,
2026-01-19,08:54:47.379,399.1,0.0,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:47.880,398.8,10.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:48.200,398.4,30.5,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:48.441,398.5,48.1,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:48.806,398.1,70.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:49.124,398.0,40.1,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:49.389,397.7,5.1,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:49.626,397.5,1.0,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:49.955,397.4,0.4,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.7,19.8,20260119_03,
2026-01-19,08:54:50.334,396.7,0.5,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.8,19.8,20260119_03,
2026-01-19,08:54:50.563,396.4,0.6,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.8,19.8,20260119_03,
2026-01-19,08:54:50.822,396.2,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.8,19.8,20260119_03,
2026-01-19,08:54:51.045,396.2,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.8,19.8,20260119_03,
2026-01-19,08:54:51.269,395.9,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.8,19.8,20260119_03,
2026-01-19,08:54:51.508,395.9,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.8,19.8,20260119_03,
2026-01-19,08:54:51.822,395.7,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,308.0,21.8,19.8,20260119_03,
2026-01-19,08:54:52.056,395.6,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:52.323,395.4,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.7,19.8,20260119_03,
2026-01-19,08:54:52.559,395.2,0.7,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.7,19.8,20260119_03,
2026-01-19,08:54:52.822,395.3,0.7,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.7,19.8,20260119_03,
2026-01-19,08:54:53.113,395.0,0.7,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:53.389,394.7,0.7,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:53.619,394.4,0.7,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:53.865,394.4,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:54.156,393.8,0.6,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:54.491,393.6,0.7,0.0,373.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:54.729,393.1,1.2,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:55.089,392.5,2.1,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,508.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:55.315,392.2,2.9,0.0,372.0,375.0,4,0.0,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,307.0,21.8,19.8,20260119_03,
2026-01-19,08:54:55.539,391.7,4.6,0.0,372.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,307.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:56.587,390.4,19.9,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,307.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:56.820,390.2,23.5,0.0,373.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,307.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:57.106,389.9,27.6,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,307.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:57.391,389.5,31.7,0.0,373.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,307.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:57.621,389.4,35.5,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,306.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:57.911,389.2,39.7,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,306.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:58.155,388.8,43.3,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,306.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:58.408,388.2,46.8,0.0,373.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,306.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:58.694,388.0,50.7,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,306.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:58.958,387.8,54.1,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,306.0,21.8,19.8,20260119_03,4
2026-01-19,08:54:59.276,387.5,58.1,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,305.0,21.7,19.8,20260119_03,4
2026-01-19,08:54:59.537,388.1,61.3,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,305.0,21.7,19.8,20260119_03,4
2026-01-19,08:54:59.765,388.8,63.9,0.0,372.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,305.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:00.006,389.2,66.6,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,305.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:00.241,389.5,69.1,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,305.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:00.498,389.3,71.9,0.0,373.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,305.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:00.734,389.2,74.3,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:00.961,389.3,76.6,0.0,373.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:01.192,389.1,78.9,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:01.430,388.7,81.0,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:01.658,388.6,83.1,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:01.909,388.2,85.5,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:02.179,387.7,87.8,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:02.459,387.6,89.9,0.0,372.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:02.683,387.2,92.1,0.0,372.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:02.929,387.2,94.0,0.0,372.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,303.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:03.171,387.1,95.7,0.0,373.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,304.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:03.413,387.0,97.6,0.0,372.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,304.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:03.639,387.1,99.3,0.0,372.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,304.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:03.894,386.7,101.1,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,304.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:04.122,386.7,102.8,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,304.0,21.6,19.8,20260119_03,4
2026-01-19,08:55:04.384,386.4,104.4,0.0,372.0,375.0,4,0.6,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,304.0,21.6,19.8,20260119_03,4
2026-01-19,08:55:04.611,386.3,105.9,0.0,372.0,375.0,4,0.5,1015.0,476.0,505.0,497.0,478.0,509.0,477.0,304.0,21.6,19.8,20260119_03,4
2026-01-19,08:55:04.865,386.2,107.6,0.0,372.0,375.0,4,0.6,1015.0,476.0,506.0,497.0,478.0,509.0,477.0,304.0,21.6,19.8,20260119_03,4
2026-01-19,08:55:05.076,386.0,108.9,0.0,372.0,375.0,4,0.5,1015.0,476.0,506.0,497.0,478.0,509.0,477.0,304.0,21.6,19.8,20260119_03,4
2026-01-19,08:55:05.312,385.5,110.2,0.0,372.0,375.0,4,0.6,1015.0,476.0,506.0,497.0,478.0,509.0,477.0,304.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:05.536,385.5,111.4,0.0,372.0,375.0,4,0.6,1015.0,475.0,506.0,497.0,478.0,509.0,477.0,304.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:05.758,385.3,112.6,0.0,372.0,375.0,4,0.5,1015.0,475.0,506.0,497.0,478.0,509.0,477.0,304.0,21.7,19.8,20260119_03,4
2026-01-19,08:55:05.981,384.8,113.9,0.0,372.0,375.0,4,0.5,1015.0,475.0,506.0,497.0,478.0,509.0,477.0,304.0,21.7,19.8,20260119_03,4
